Objective_Type,Tuning_Profile,Controller_Type,GS_Method,Iteration,PSO_Cost,TPE_Cost,CMA-ES_Cost,GWO_Cost
default_objective,balanced,classic,None,23,0.007573122617689893,0.009210335980313502,0.009770059342530134,0.007368883605471775
default_objective,balanced,classic,None,24,0.007573122617689893,0.008146138652953393,0.009770059342530134,0.007368883605471775
default_objective,balanced,classic,None,25,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007368883605471775
default_objective,balanced,classic,None,26,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007368883605471775
default_objective,balanced,classic,None,27,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007319298537586085
default_objective,balanced,classic,None,28,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007319298537586085
default_objective,balanced,classic,None,29,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007310619886417898
default_objective,balanced,classic,None,30,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007310619886417898
default_objective,balanced,classic,None,31,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007296886697063429
default_objective,balanced,classic,None,32,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007254628026254818
default_objective,balanced,classic,None,33,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007254628026254818
default_objective,balanced,classic,None,34,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007214133471723766
default_objective,balanced,classic,None,35,0.007573122617689893,0.008146138652953393,0.00879643242147884,0.007214133471723766
default_objective,balanced,classic,None,36,0.007552261257939809,0.008146138652953393,0.00879643242147884,0.0071943380413594556
default_objective,balanced,classic,None,37,0.007552261257939809,0.008146138652953393,0.00879643242147884,0.0071943380413594556
default_objective,balanced,classic,None,38,0.007552261257939809,0.008146138652953393,0.00879643242147884,0.0071943380413594556
default_objective,balanced,classic,None,39,0.007552261257939809,0.008146138652953393,0.00879643242147884,0.0071943380413594556
default_objective,balanced,classic,None,40,0.007552261257939809,0.008146138652953393,0.00879643242147884,0.007189543171262996
default_objective,balanced,classic,None,41,0.00754385747866153,0.008146138652953393,0.00879643242147884,0.007189543171262996
default_objective,balanced,classic,None,42,0.00754385747866153,0.008146138652953393,0.00879643242147884,0.007189543171262996
default_objective,balanced,classic,None,43,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.0071676828433640365
default_objective,balanced,classic,None,44,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.00716641370595246
default_objective,balanced,classic,None,45,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.00716246975520271
default_objective,balanced,classic,None,46,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007157211773657957
default_objective,balanced,classic,None,47,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007153787857437073
default_objective,balanced,classic,None,48,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151846463340156
default_objective,balanced,classic,None,49,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151302613290699
default_objective,balanced,classic,None,50,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,51,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,52,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,53,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,54,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,55,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,56,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,57,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,58,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,59,0.00754385747866153,0.008097584544000131,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,60,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,61,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,62,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,63,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,64,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,65,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,66,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,67,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,68,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,69,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,70,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,71,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,72,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,73,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,74,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,None,75,0.00754385747866153,0.007924996649988142,0.00879643242147884,0.007151183641374222
default_objective,balanced,classic,step,1,0.010401558301696718,0.011867584445065124,0.011945850315166286,0.008649479109385494
default_objective,balanced,classic,step,2,0.008393767707769836,0.011867584445065124,0.010567338124444447,0.008311395876266756
default_objective,balanced,classic,step,3,0.008393767707769836,0.011867584445065124,0.010567338124444447,0.008311395876266756
default_objective,balanced,classic,step,4,0.008242916161990015,0.011867584445065124,0.010567338124444447,0.008133624878197045
default_objective,balanced,classic,step,5,0.008059981327825927,0.011867584445065124,0.010567338124444447,0.008133624878197045
default_objective,balanced,classic,step,6,0.008059981327825927,0.011867584445065124,0.010567338124444447,0.008011714539640455
default_objective,balanced,classic,step,7,0.008059981327825927,0.011867584445065124,0.010567338124444447,0.008011714539640455
default_objective,balanced,classic,step,8,0.008059981327825927,0.011867584445065124,0.010567338124444447,0.008011714539640455
default_objective,balanced,classic,step,9,0.008059981327825927,0.011867584445065124,0.008870693236320485,0.008011714539640455
default_objective,balanced,classic,step,10,0.008059981327825927,0.011867584445065124,0.008870693236320485,0.008011714539640455
default_objective,balanced,classic,step,11,0.008016805101260542,0.011867584445065124,0.008870693236320485,0.008011714539640455
default_objective,balanced,classic,step,12,0.008016805101260542,0.011867584445065124,0.008870693236320485,0.007919541197691922
default_objective,balanced,classic,step,13,0.008016805101260542,0.011867584445065124,0.008870693236320485,0.007817432338040178
default_objective,balanced,classic,step,14,0.008016805101260542,0.011867584445065124,0.008870693236320485,0.007817432338040178
default_objective,balanced,classic,step,15,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007817432338040178
default_objective,balanced,classic,step,16,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007817432338040178
default_objective,balanced,classic,step,17,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007710969643984035
default_objective,balanced,classic,step,18,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007710969643984035
default_objective,balanced,classic,step,19,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007684476856844106
default_objective,balanced,classic,step,20,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007640865853371683
default_objective,balanced,classic,step,21,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007640865853371683
default_objective,balanced,classic,step,22,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007633775396162329
default_objective,balanced,classic,step,23,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007589427566327783
default_objective,balanced,classic,step,24,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007589427566327783
default_objective,balanced,classic,step,25,0.007729466236222402,0.011867584445065124,0.008870693236320485,0.007589427566327783
default_objective,balanced,classic,step,26,0.007729466236222402,0.01171032427399631,0.008870693236320485,0.007589427566327783
default_objective,balanced,classic,step,27,0.007729466236222402,0.01171032427399631,0.008870693236320485,0.0075315327051504516
default_objective,balanced,classic,step,28,0.007729466236222402,0.009294080398624666,0.008326385594997284,0.007424441354672634
default_objective,balanced,classic,step,29,0.007729466236222402,0.009294080398624666,0.008326385594997284,0.007424441354672634
default_objective,balanced,classic,step,30,0.007729466236222402,0.009294080398624666,0.008326385594997284,0.007424441354672634
default_objective,balanced,classic,step,31,0.007729466236222402,0.009294080398624666,0.008326385594997284,0.007424441354672634
default_objective,balanced,classic,step,32,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.007395632863457562
default_objective,balanced,classic,step,33,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.007316238015136804
default_objective,balanced,classic,step,34,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.007245046333437702
default_objective,balanced,classic,step,35,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.007245046333437702
default_objective,balanced,classic,step,36,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.0072259968550921665
default_objective,balanced,classic,step,37,0.007634223947324639,0.009294080398624666,0.008326385594997284,0.007212238979661123
default_objective,balanced,classic,step,38,0.007634223947324639,0.00857336534261013,0.008326385594997284,0.007172761622829884
default_objective,balanced,classic,step,39,0.007634223947324639,0.00857336534261013,0.008326385594997284,0.007172761622829884
default_objective,balanced,classic,step,40,0.007634223947324639,0.008323466891715817,0.008326385594997284,0.007139231231862742
default_objective,balanced,classic,step,41,0.007634223947324639,0.008323466891715817,0.008326385594997284,0.007135486036060684
default_objective,balanced,classic,step,42,0.007634223947324639,0.008323466891715817,0.008326385594997284,0.0071270721504844365
default_objective,balanced,classic,step,43,0.007634223947324639,0.008323466891715817,0.008326385594997284,0.0071270721504844365
default_objective,balanced,classic,step,44,0.007634223947324639,0.008267414809857807,0.008326385594997284,0.0071270721504844365
default_objective,balanced,classic,step,45,0.007634223947324639,0.008267414809857807,0.008326385594997284,0.0071220742729795035
default_objective,balanced,classic,step,46,0.007634223947324639,0.008267414809857807,0.008326385594997284,0.007107202078592765
default_objective,balanced,classic,step,47,0.007634223947324639,0.008267414809857807,0.008326385594997284,0.007106398095204422
default_objective,balanced,classic,step,48,0.007634223947324639,0.008267414809857807,0.008326385594997284,0.007103594691707901
default_objective,balanced,classic,step,49,0.007634223947324639,0.008180779192567019,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,50,0.007634223947324639,0.008180779192567019,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,51,0.007634223947324639,0.008180779192567019,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,52,0.007634223947324639,0.008180779192567019,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,53,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,54,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,55,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,56,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,57,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,58,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,59,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,60,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,61,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,62,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,63,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,64,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,65,0.007634223947324639,0.00814846343976946,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,66,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,67,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,68,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,69,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,70,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,71,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,72,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,73,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,74,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,balanced,classic,step,75,0.007634223947324639,0.008012401520792937,0.008326385594997284,0.007102041992164967
default_objective,aggressive,classic,None,1,0.02131466234877014,0.13446827301694345,0.2930833201884795,0.01492154244778639
default_objective,aggressive,classic,None,2,0.0196229823344332,0.13446827301694345,0.2930833201884795,0.013675849843344592
default_objective,aggressive,classic,None,3,0.01547321545237665,0.03801783616211954,0.1427937056756645,0.011754724313569744
default_objective,aggressive,classic,None,4,0.011762002682347512,0.03801783616211954,0.1427937056756645,0.011625058995732868
default_objective,aggressive,classic,None,5,0.011615074229758519,0.03801783616211954,0.06425726255455023,0.010776103497732299
default_objective,aggressive,classic,None,6,0.011615074229758519,0.03801783616211954,0.06425726255455023,0.010776103497732299
default_objective,aggressive,classic,None,7,0.011615074229758519,0.03801783616211954,0.06425726255455023,0.01059271342623589
default_objective,aggressive,classic,None,8,0.011468160382558499,0.03801783616211954,0.06425726255455023,0.01059271342623589
default_objective,aggressive,classic,None,9,0.011468160382558499,0.03801783616211954,0.03995707254675936,0.010469390408748572
default_objective,aggressive,classic,None,10,0.011468160382558499,0.03801783616211954,0.03995707254675936,0.010469390408748572
default_objective,aggressive,classic,None,11,0.011015609245204235,0.03801783616211954,0.03995707254675936,0.010469390408748572
default_objective,aggressive,classic,None,12,0.011015609245204235,0.03801783616211954,0.03995707254675936,0.010469390408748572
default_objective,aggressive,classic,None,13,0.011015609245204235,0.03801783616211954,0.03995707254675936,0.010469390408748572
default_objective,aggressive,classic,None,14,0.011015609245204235,0.03801783616211954,0.024920035899170294,0.010469390408748572
default_objective,aggressive,classic,None,15,0.011015609245204235,0.03801783616211954,0.024920035899170294,0.010421468562669274
default_objective,aggressive,classic,None,16,0.011015609245204235,0.03801783616211954,0.024920035899170294,0.010366238390044188
default_objective,aggressive,classic,None,17,0.010780504431273917,0.0322053318432155,0.024920035899170294,0.010366238390044188
default_objective,aggressive,classic,None,18,0.010780504431273917,0.0322053318432155,0.024920035899170294,0.010366238390044188
default_objective,aggressive,classic,None,19,0.010780504431273917,0.020263241868508797,0.024920035899170294,0.010303543580388827
default_objective,aggressive,classic,None,20,0.010780504431273917,0.014311086345176067,0.024920035899170294,0.010303543580388827
default_objective,aggressive,classic,None,21,0.010780504431273917,0.014311086345176067,0.024920035899170294,0.010282346371619963
default_objective,aggressive,classic,None,22,0.010780504431273917,0.014311086345176067,0.024920035899170294,0.010282346371619963
default_objective,aggressive,classic,None,23,0.010780504431273917,0.013433062560113595,0.024920035899170294,0.010232708753523159
default_objective,aggressive,classic,None,24,0.010780504431273917,0.012324620811625622,0.024920035899170294,0.01013574763815467
default_objective,aggressive,classic,None,25,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.01013574763815467
default_objective,aggressive,classic,None,26,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.010018927275692771
default_objective,aggressive,classic,None,27,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.010018927275692771
default_objective,aggressive,classic,None,28,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.010018927275692771
default_objective,aggressive,classic,None,29,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009954544196905793
default_objective,aggressive,classic,None,30,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009954544196905793
default_objective,aggressive,classic,None,31,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009954544196905793
default_objective,aggressive,classic,None,32,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009948654414107406
default_objective,aggressive,classic,None,33,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009948654414107406
default_objective,aggressive,classic,None,34,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009948654414107406
default_objective,aggressive,classic,None,35,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009891767148005428
default_objective,aggressive,classic,None,36,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009891767148005428
default_objective,aggressive,classic,None,37,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009891767148005428
default_objective,aggressive,classic,None,38,0.010665005013194336,0.012324620811625622,0.024920035899170294,0.009873680010113843
default_objective,aggressive,classic,None,39,0.010665005013194336,0.011551057950552885,0.024920035899170294,0.009872701121894681
default_objective,aggressive,classic,None,40,0.010665005013194336,0.011404492359763914,0.024920035899170294,0.009872701121894681
default_objective,aggressive,classic,None,41,0.010665005013194336,0.011404492359763914,0.024920035899170294,0.009867327686007952
default_objective,aggressive,classic,None,42,0.010665005013194336,0.011282920436598039,0.024920035899170294,0.00985761757813029
default_objective,aggressive,classic,None,43,0.010634059835538069,0.011122286957540754,0.024920035899170294,0.009839708011081076
default_objective,aggressive,classic,None,44,0.010634059835538069,0.011122286957540754,0.024920035899170294,0.009839708011081076
default_objective,aggressive,classic,None,45,0.010634059835538069,0.011122286957540754,0.024920035899170294,0.009836515782241782
default_objective,aggressive,classic,None,46,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009836515782241782
default_objective,aggressive,classic,None,47,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009831266499986599
default_objective,aggressive,classic,None,48,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.00982783400624281
default_objective,aggressive,classic,None,49,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,50,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,51,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,52,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,53,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,54,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,55,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,56,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,57,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,58,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,59,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,60,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,61,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,62,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,63,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,64,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,65,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,66,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,67,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,68,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,69,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,70,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,71,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,72,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,73,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,74,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,None,75,0.010609290160074227,0.011122286957540754,0.024920035899170294,0.009825289566676382
default_objective,aggressive,classic,step,1,0.01862751770170039,0.883901919940093,0.39640217389477217,0.015336879352554867
default_objective,aggressive,classic,step,2,0.012960678914485973,0.3785990463458449,0.08878031249209865,0.012548888335362038
default_objective,aggressive,classic,step,3,0.011428878342258995,0.018411950375117364,0.04615840447141213,0.012548888335362038
default_objective,aggressive,classic,step,4,0.011156300408512104,0.018411950375117364,0.04615840447141213,0.012085691885135209
default_objective,aggressive,classic,step,5,0.011156300408512104,0.018411950375117364,0.04165854972243223,0.011518657389780433
default_objective,aggressive,classic,step,6,0.011156300408512104,0.018411950375117364,0.04165854972243223,0.010635997249509413
default_objective,aggressive,classic,step,7,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010635997249509413
default_objective,aggressive,classic,step,8,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010635997249509413
default_objective,aggressive,classic,step,9,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010293032801604521
default_objective,aggressive,classic,step,10,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010183153693560737
default_objective,aggressive,classic,step,11,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010183153693560737
default_objective,aggressive,classic,step,12,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010031480412045268
default_objective,aggressive,classic,step,13,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010031480412045268
default_objective,aggressive,classic,step,14,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010031480412045268
default_objective,aggressive,classic,step,15,0.011156300408512104,0.018411950375117364,0.020656775402750308,0.010031480412045268
default_objective,aggressive,classic,step,16,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009972208827617282
default_objective,aggressive,classic,step,17,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009972208827617282
default_objective,aggressive,classic,step,18,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009925990378399736
default_objective,aggressive,classic,step,19,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009905210028591406
default_objective,aggressive,classic,step,20,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009905210028591406
default_objective,aggressive,classic,step,21,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009905210028591406
default_objective,aggressive,classic,step,22,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009905210028591406
default_objective,aggressive,classic,step,23,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009905210028591406
default_objective,aggressive,classic,step,24,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009902132174081013
default_objective,aggressive,classic,step,25,0.011156300408512104,0.013096113431308213,0.020656775402750308,0.009902132174081013
default_objective,aggressive,classic,step,26,0.01115389649416624,0.013096113431308213,0.020656775402750308,0.009902132174081013
default_objective,aggressive,classic,step,27,0.01115389649416624,0.013096113431308213,0.020656775402750308,0.009862224155100347
default_objective,aggressive,classic,step,28,0.01115389649416624,0.013096113431308213,0.020656775402750308,0.009862224155100347
default_objective,aggressive,classic,step,29,0.01115389649416624,0.012416968917457999,0.020656775402750308,0.009862224155100347
default_objective,aggressive,classic,step,30,0.01115389649416624,0.012416968917457999,0.020656775402750308,0.009831450612067007
default_objective,aggressive,classic,step,31,0.01115389649416624,0.012416968917457999,0.020656775402750308,0.009831450612067007
default_objective,aggressive,classic,step,32,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,33,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,34,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,35,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,36,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,37,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.009831043474502435
default_objective,aggressive,classic,step,38,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.00982138669586423
default_objective,aggressive,classic,step,39,0.01115389649416624,0.012416968917457999,0.019306701486392467,0.00982138669586423
